--- Log Capture Start: 20260227_185350 ---
02-27 18:48:33.175 D/BleProximity: 📶 RSSI: -43
02-27 18:48:33.477 D/BleProximity: 📶 RSSI: -44
02-27 18:48:33.779 D/BleProximity: 📶 RSSI: -41
02-27 18:48:34.079 D/BleProximity: 📶 RSSI: -42
02-27 18:48:34.383 D/BleProximity: 📶 RSSI: -44
02-27 18:48:34.686 D/BleProximity: 📶 RSSI: -43
02-27 18:48:34.988 D/BleProximity: 📶 RSSI: -42
02-27 18:48:35.290 D/BleProximity: 📶 RSSI: -42
02-27 18:48:35.594 D/BleProximity: 📶 RSSI: -44
02-27 18:48:35.896 D/BleProximity: 📶 RSSI: -42
02-27 18:48:36.201 D/BleProximity: 📶 RSSI: -42
02-27 18:48:36.505 D/BleProximity: 📶 RSSI: -43
02-27 18:48:36.811 D/BleProximity: 📶 RSSI: -44
02-27 18:48:37.113 D/BleProximity: 📶 RSSI: -42
02-27 18:48:37.417 D/BleProximity: 📶 RSSI: -42
02-27 18:48:37.724 D/BleProximity: 📶 RSSI: -44
02-27 18:48:38.025 D/BleProximity: 📶 RSSI: -43
02-27 18:48:38.329 D/BleProximity: 📶 RSSI: -42
02-27 18:48:38.631 D/BleProximity: 📶 RSSI: -41
02-27 18:48:38.933 D/BleProximity: 📶 RSSI: -42
02-27 18:48:39.239 D/BleProximity: 📶 RSSI: -41
02-27 18:48:39.542 D/BleProximity: 📶 RSSI: -40
02-27 18:48:39.845 D/BleProximity: 📶 RSSI: -41
02-27 18:48:40.149 D/BleProximity: 📶 RSSI: -42
02-27 18:48:40.455 D/BleProximity: 📶 RSSI: -41
02-27 18:48:40.759 D/BleProximity: 📶 RSSI: -41
02-27 18:48:41.063 D/BleProximity: 📶 RSSI: -41
02-27 18:48:41.369 D/BleProximity: 📶 RSSI: -42
02-27 18:48:41.673 D/BleProximity: 📶 RSSI: -41
02-27 18:48:41.978 D/BleProximity: 📶 RSSI: -41
02-27 18:48:42.280 D/BleProximity: 📶 RSSI: -42
02-27 18:48:42.587 D/BleProximity: 📶 RSSI: -42
02-27 18:48:42.892 D/BleProximity: 📶 RSSI: -42
02-27 18:48:43.196 D/BleProximity: 📶 RSSI: -42
02-27 18:48:43.497 D/BleProximity: 📶 RSSI: -43
02-27 18:48:43.804 D/BleProximity: 📶 RSSI: -42
02-27 18:48:44.108 D/BleProximity: 📶 RSSI: -42
02-27 18:48:44.409 D/BleProximity: 📶 RSSI: -43
02-27 18:48:44.712 D/BleProximity: 📶 RSSI: -44
02-27 18:48:45.019 D/BleProximity: 📶 RSSI: -42
02-27 18:48:45.322 D/BleProximity: 📶 RSSI: -42
02-27 18:48:45.629 D/BleProximity: 📶 RSSI: -43
02-27 18:48:45.931 D/BleProximity: 📶 RSSI: -43
02-27 18:48:46.233 D/BleProximity: 📶 RSSI: -43
02-27 18:48:46.541 D/BleProximity: 📶 RSSI: -42
02-27 18:48:46.841 D/BleProximity: 📶 RSSI: -44
02-27 18:48:47.148 D/BleProximity: 📶 RSSI: -44
02-27 18:48:47.450 D/BleProximity: 📶 RSSI: -44
02-27 18:48:47.753 D/BleProximity: 📶 RSSI: -44
02-27 18:48:48.059 D/BleProximity: 📶 RSSI: -44
02-27 18:48:48.359 D/BleProximity: 📶 RSSI: -43
02-27 18:48:48.666 D/BleProximity: 📶 RSSI: -43
02-27 18:48:48.970 D/BleProximity: 📶 RSSI: -43
02-27 18:48:49.274 D/BleProximity: 📶 RSSI: -43
02-27 18:48:49.576 D/BleProximity: 📶 RSSI: -42
02-27 18:48:49.879 D/BleProximity: 📶 RSSI: -43
02-27 18:48:50.182 D/BleProximity: 📶 RSSI: -43
02-27 18:48:50.485 D/BleProximity: 📶 RSSI: -42
02-27 18:48:50.792 D/BleProximity: 📶 RSSI: -41
02-27 18:48:51.094 D/BleProximity: 📶 RSSI: -42
02-27 18:48:51.396 D/BleProximity: 📶 RSSI: -42
02-27 18:48:51.699 D/BleProximity: 📶 RSSI: -41
02-27 18:48:52.004 D/BleProximity: 📶 RSSI: -41
02-27 18:48:52.309 D/BleProximity: 📶 RSSI: -42
02-27 18:48:52.612 D/BleProximity: 📶 RSSI: -42
02-27 18:48:52.915 D/BleProximity: 📶 RSSI: -42
02-27 18:48:53.221 D/BleProximity: 📶 RSSI: -41
02-27 18:48:53.525 D/BleProximity: 📶 RSSI: -42
02-27 18:48:53.827 D/BleProximity: 📶 RSSI: -41
02-27 18:48:54.133 D/BleProximity: 📶 RSSI: -41
02-27 18:48:54.431 D/BleProximity: 📶 RSSI: -42
02-27 18:48:54.736 D/BleProximity: 📶 RSSI: -42
02-27 18:48:55.040 D/BleProximity: 📶 RSSI: -42
02-27 18:48:55.342 D/BleProximity: 📶 RSSI: -42
02-27 18:48:55.647 D/BleProximity: 📶 RSSI: -44
02-27 18:48:55.950 D/BleProximity: 📶 RSSI: -43
02-27 18:48:56.253 D/BleProximity: 📶 RSSI: -42
02-27 18:48:56.555 D/BleProximity: 📶 RSSI: -43
02-27 18:48:56.861 D/BleProximity: 📶 RSSI: -44
02-27 18:48:57.160 D/BleProximity: 📶 RSSI: -43
02-27 18:48:57.469 D/BleProximity: 📶 RSSI: -42
02-27 18:48:57.773 D/BleProximity: 📶 RSSI: -43
02-27 18:48:58.073 D/BleProximity: 📶 RSSI: -43
02-27 18:48:58.379 D/BleProximity: 📶 RSSI: -43
02-27 18:48:58.681 D/BleProximity: 📶 RSSI: -42
02-27 18:48:58.985 D/BleProximity: 📶 RSSI: -43
02-27 18:48:59.288 D/BleProximity: 📶 RSSI: -42
02-27 18:48:59.592 D/BleProximity: 📶 RSSI: -42
02-27 18:48:59.893 D/BleProximity: 📶 RSSI: -43
02-27 18:49:00.197 D/BleProximity: 📶 RSSI: -43
02-27 18:49:00.500 D/BleProximity: 📶 RSSI: -42
02-27 18:49:00.803 D/BleProximity: 📶 RSSI: -41
02-27 18:49:01.106 D/BleProximity: 📶 RSSI: -41
02-27 18:49:01.409 D/BleProximity: 📶 RSSI: -41
02-27 18:49:01.712 D/BleProximity: 📶 RSSI: -42
02-27 18:49:02.017 D/BleProximity: 📶 RSSI: -41
02-27 18:49:02.319 D/BleProximity: 📶 RSSI: -43
02-27 18:49:02.622 D/BleProximity: 📶 RSSI: -43
02-27 18:49:02.925 D/BleProximity: 📶 RSSI: -43
02-27 18:49:03.231 D/BleProximity: 📶 RSSI: -42
02-27 18:49:03.534 D/BleProximity: 📶 RSSI: -42
02-27 18:49:03.836 D/BleProximity: 📶 RSSI: -43
02-27 18:49:04.139 D/BleProximity: 📶 RSSI: -42
02-27 18:49:04.442 D/BleProximity: 📶 RSSI: -43
02-27 18:49:04.747 D/BleProximity: 📶 RSSI: -42
02-27 18:49:05.054 D/BleProximity: 📶 RSSI: -43
02-27 18:49:05.357 D/BleProximity: 📶 RSSI: -42
02-27 18:49:05.661 D/BleProximity: 📶 RSSI: -43
02-27 18:49:05.965 D/BleProximity: 📶 RSSI: -44
02-27 18:49:06.263 D/BleProximity: 📶 RSSI: -43
02-27 18:49:06.567 D/BleProximity: 📶 RSSI: -40
02-27 18:49:06.871 D/BleProximity: 📶 RSSI: -41
02-27 18:49:07.173 D/BleProximity: 📶 RSSI: -39
02-27 18:49:07.476 D/BleProximity: 📶 RSSI: -42
02-27 18:49:07.777 D/BleProximity: 📶 RSSI: -42
02-27 18:49:08.080 D/BleProximity: 📶 RSSI: -44
02-27 18:49:08.378 D/BleProximity: 📶 RSSI: -44
02-27 18:49:08.683 D/BleProximity: 📶 RSSI: -43
02-27 18:49:08.986 D/BleProximity: 📶 RSSI: -45
02-27 18:49:09.291 D/BleProximity: 📶 RSSI: -44
02-27 18:49:09.594 D/BleProximity: 📶 RSSI: -43
02-27 18:49:09.896 D/BleProximity: 📶 RSSI: -44
02-27 18:49:10.202 D/BleProximity: 📶 RSSI: -44
02-27 18:49:10.505 D/BleProximity: 📶 RSSI: -44
02-27 18:49:10.808 D/BleProximity: 📶 RSSI: -44
02-27 18:49:11.113 D/BleProximity: 📶 RSSI: -44
02-27 18:49:11.416 D/BleProximity: 📶 RSSI: -44
02-27 18:49:11.718 D/BleProximity: 📶 RSSI: -43
02-27 18:49:12.020 D/BleProximity: 📶 RSSI: -43
02-27 18:49:12.323 D/BleProximity: 📶 RSSI: -44
02-27 18:49:12.625 D/BleProximity: 📶 RSSI: -44
02-27 18:49:12.928 D/BleProximity: 📶 RSSI: -43
02-27 18:49:13.231 D/BleProximity: 📶 RSSI: -44
02-27 18:49:13.534 D/BleProximity: 📶 RSSI: -44
02-27 18:49:13.836 D/BleProximity: 📶 RSSI: -44
02-27 18:49:14.139 D/BleProximity: 📶 RSSI: -43
02-27 18:49:14.441 D/BleProximity: 📶 RSSI: -44
02-27 18:49:14.748 D/BleProximity: 📶 RSSI: -44
02-27 18:49:15.049 D/BleProximity: 📶 RSSI: -43
02-27 18:49:15.356 D/BleProximity: 📶 RSSI: -43
02-27 18:49:15.659 D/BleProximity: 📶 RSSI: -44
02-27 18:49:15.961 D/BleProximity: 📶 RSSI: -44
02-27 18:49:16.270 D/BleProximity: 📶 RSSI: -43
02-27 18:49:16.569 D/BleProximity: 📶 RSSI: -45
02-27 18:49:16.872 D/BleProximity: 📶 RSSI: -46
02-27 18:49:17.172 D/BleProximity: 📶 RSSI: -46
02-27 18:49:17.476 D/BleProximity: 📶 RSSI: -45
02-27 18:49:17.780 D/BleProximity: 📶 RSSI: -46
02-27 18:49:18.082 D/BleProximity: 📶 RSSI: -46
02-27 18:49:18.382 D/BleProximity: 📶 RSSI: -45
02-27 18:49:18.683 D/BleProximity: 📶 RSSI: -45
02-27 18:49:18.988 D/BleProximity: 📶 RSSI: -46
02-27 18:49:19.290 D/BleProximity: 📶 RSSI: -46
02-27 18:49:19.592 D/BleProximity: 📶 RSSI: -44
02-27 18:49:19.898 D/BleProximity: 📶 RSSI: -45
02-27 18:49:20.201 D/BleProximity: 📶 RSSI: -45
02-27 18:49:20.502 D/BleProximity: 📶 RSSI: -45
02-27 18:49:20.806 D/BleProximity: 📶 RSSI: -43
02-27 18:49:21.112 D/BleProximity: 📶 RSSI: -44
02-27 18:49:21.418 D/BleProximity: 📶 RSSI: -44
02-27 18:49:21.720 D/BleProximity: 📶 RSSI: -44
02-27 18:49:22.021 D/BleProximity: 📶 RSSI: -43
02-27 18:49:22.324 D/BleProximity: 📶 RSSI: -44
02-27 18:49:22.627 D/BleProximity: 📶 RSSI: -44
02-27 18:49:22.930 D/BleProximity: 📶 RSSI: -43
02-27 18:49:23.232 D/BleProximity: 📶 RSSI: -44
02-27 18:49:23.536 D/BleProximity: 📶 RSSI: -45
02-27 18:49:23.839 D/BleProximity: 📶 RSSI: -44
02-27 18:49:24.142 D/BleProximity: 📶 RSSI: -44
02-27 18:49:24.445 D/BleProximity: 📶 RSSI: -44
02-27 18:49:24.746 D/BleProximity: 📶 RSSI: -45
02-27 18:49:25.050 D/BleProximity: 📶 RSSI: -43
02-27 18:49:25.352 D/BleProximity: 📶 RSSI: -44
02-27 18:49:25.657 D/BleProximity: 📶 RSSI: -44
02-27 18:49:25.963 D/BleProximity: 📶 RSSI: -44
02-27 18:49:26.267 D/BleProximity: 📶 RSSI: -43
02-27 18:49:26.570 D/BleProximity: 📶 RSSI: -44
02-27 18:49:26.876 D/BleProximity: 📶 RSSI: -45
02-27 18:49:27.178 D/BleProximity: 📶 RSSI: -44
02-27 18:49:27.480 D/BleProximity: 📶 RSSI: -42
02-27 18:49:27.778 D/BleProximity: 📶 RSSI: -40
02-27 18:49:28.082 D/BleProximity: 📶 RSSI: -44
02-27 18:49:28.386 D/BleProximity: 📶 RSSI: -43
02-27 18:49:28.689 D/BleProximity: 📶 RSSI: -43
02-27 18:49:28.993 D/BleProximity: 📶 RSSI: -43
02-27 18:49:29.297 D/BleProximity: 📶 RSSI: -45
02-27 18:49:29.599 D/BleProximity: 📶 RSSI: -44
02-27 18:49:29.901 D/BleProximity: 📶 RSSI: -43
02-27 18:49:30.204 D/BleProximity: 📶 RSSI: -44
02-27 18:49:30.506 D/BleProximity: 📶 RSSI: -44
02-27 18:49:30.809 D/BleProximity: 📶 RSSI: -43
02-27 18:49:31.113 D/BleProximity: 📶 RSSI: -44
02-27 18:49:31.416 D/BleProximity: 📶 RSSI: -44
02-27 18:49:31.723 D/BleProximity: 📶 RSSI: -44
02-27 18:49:32.024 D/BleProximity: 📶 RSSI: -43
02-27 18:49:32.328 D/BleProximity: 📶 RSSI: -44
02-27 18:49:32.632 D/BleProximity: 📶 RSSI: -44
02-27 18:49:32.934 D/BleProximity: 📶 RSSI: -44
02-27 18:49:33.240 D/BleProximity: 📶 RSSI: -45
02-27 18:49:33.544 D/BleProximity: 📶 RSSI: -45
02-27 18:49:33.846 D/BleProximity: 📶 RSSI: -45
02-27 18:49:34.149 D/BleProximity: 📶 RSSI: -45
02-27 18:49:34.452 D/BleProximity: 📶 RSSI: -45
02-27 18:49:34.753 D/BleProximity: 📶 RSSI: -45
02-27 18:49:35.056 D/BleProximity: 📶 RSSI: -46
02-27 18:49:35.359 D/BleProximity: 📶 RSSI: -46
02-27 18:49:35.662 D/BleProximity: 📶 RSSI: -47
02-27 18:49:35.964 D/BleProximity: 📶 RSSI: -48
02-27 18:49:36.268 D/BleProximity: 📶 RSSI: -47
02-27 18:49:36.571 D/BleProximity: 📶 RSSI: -46
02-27 18:49:36.876 D/BleProximity: 📶 RSSI: -48
02-27 18:49:37.179 D/BleProximity: 📶 RSSI: -47
02-27 18:49:37.485 D/BleProximity: 📶 RSSI: -47
02-27 18:49:37.791 D/BleProximity: 📶 RSSI: -47
02-27 18:49:38.094 D/BleProximity: 📶 RSSI: -48
02-27 18:49:38.397 D/BleProximity: 📶 RSSI: -46
02-27 18:49:38.699 D/BleProximity: 📶 RSSI: -46
02-27 18:49:39.002 D/BleProximity: 📶 RSSI: -46
02-27 18:49:39.306 D/BleProximity: 📶 RSSI: -46
02-27 18:49:39.607 D/BleProximity: 📶 RSSI: -46
02-27 18:49:39.911 D/BleProximity: 📶 RSSI: -46
02-27 18:49:40.212 D/BleProximity: 📶 RSSI: -47
02-27 18:49:40.515 D/BleProximity: 📶 RSSI: -46
02-27 18:49:40.818 D/BleProximity: 📶 RSSI: -45
02-27 18:49:41.121 D/BleProximity: 📶 RSSI: -46
02-27 18:49:41.424 D/BleProximity: 📶 RSSI: -46
02-27 18:49:41.728 D/BleProximity: 📶 RSSI: -45
02-27 18:49:42.031 D/BleProximity: 📶 RSSI: -45
02-27 18:49:42.335 D/BleProximity: 📶 RSSI: -45
02-27 18:49:42.636 D/BleProximity: 📶 RSSI: -44
02-27 18:49:42.942 D/BleProximity: 📶 RSSI: -44
02-27 18:49:43.246 D/BleProximity: 📶 RSSI: -44
02-27 18:49:43.550 D/BleProximity: 📶 RSSI: -44
02-27 18:49:43.850 D/BleProximity: 📶 RSSI: -44
02-27 18:49:44.152 D/BleProximity: 📶 RSSI: -44
02-27 18:49:44.454 D/BleProximity: 📶 RSSI: -44
02-27 18:49:44.758 D/BleProximity: 📶 RSSI: -44
02-27 18:49:45.061 D/BleProximity: 📶 RSSI: -42
02-27 18:49:45.363 D/BleProximity: 📶 RSSI: -41
02-27 18:49:45.668 D/BleProximity: 📶 RSSI: -42
02-27 18:49:45.976 D/BleProximity: 📶 RSSI: -42
02-27 18:49:46.277 D/BleProximity: 📶 RSSI: -41
02-27 18:49:46.581 D/BleProximity: 📶 RSSI: -41
02-27 18:49:46.883 D/BleProximity: 📶 RSSI: -42
02-27 18:49:47.186 D/BleProximity: 📶 RSSI: -41
02-27 18:49:47.492 D/BleProximity: 📶 RSSI: -41
02-27 18:49:47.794 D/BleProximity: 📶 RSSI: -40
02-27 18:49:48.098 D/BleProximity: 📶 RSSI: -42
02-27 18:49:48.401 D/BleProximity: 📶 RSSI: -41
02-27 18:49:48.708 D/BleProximity: 📶 RSSI: -41
02-27 18:49:49.010 D/BleProximity: 📶 RSSI: -42
02-27 18:49:49.313 D/BleProximity: 📶 RSSI: -41
02-27 18:49:49.616 D/BleProximity: 📶 RSSI: -41
02-27 18:49:49.919 D/BleProximity: 📶 RSSI: -41
02-27 18:49:50.222 D/BleProximity: 📶 RSSI: -42
02-27 18:49:50.524 D/BleProximity: 📶 RSSI: -41
02-27 18:49:50.828 D/BleProximity: 📶 RSSI: -41
02-27 18:49:51.133 D/BleProximity: 📶 RSSI: -42
02-27 18:49:51.436 D/BleProximity: 📶 RSSI: -41
02-27 18:49:51.738 D/BleProximity: 📶 RSSI: -41
02-27 18:49:52.041 D/BleProximity: 📶 RSSI: -41
02-27 18:49:52.346 D/BleProximity: 📶 RSSI: -42
02-27 18:49:52.648 D/BleProximity: 📶 RSSI: -41
02-27 18:49:52.951 D/BleProximity: 📶 RSSI: -41
02-27 18:49:53.257 D/BleProximity: 📶 RSSI: -41
02-27 18:49:53.560 D/BleProximity: 📶 RSSI: -42
02-27 18:49:53.867 D/BleProximity: 📶 RSSI: -40
02-27 18:49:54.174 D/BleProximity: 📶 RSSI: -40
02-27 18:49:54.475 D/BleProximity: 📶 RSSI: -41
02-27 18:49:54.779 D/BleProximity: 📶 RSSI: -41
02-27 18:49:55.086 D/BleProximity: 📶 RSSI: -41
02-27 18:49:55.391 D/BleProximity: 📶 RSSI: -40
02-27 18:49:55.697 D/BleProximity: 📶 RSSI: -42
02-27 18:49:55.999 D/BleProximity: 📶 RSSI: -41
02-27 18:49:56.304 D/BleProximity: 📶 RSSI: -40
02-27 18:49:56.607 D/BleProximity: 📶 RSSI: -41
02-27 18:49:56.912 D/BleProximity: 📶 RSSI: -41
02-27 18:49:57.215 D/BleProximity: 📶 RSSI: -41
02-27 18:49:57.518 D/BleProximity: 📶 RSSI: -40
02-27 18:49:57.821 D/BleProximity: 📶 RSSI: -41
02-27 18:49:58.122 D/BleProximity: 📶 RSSI: -41
02-27 18:49:58.426 D/BleProximity: 📶 RSSI: -42
02-27 18:49:58.728 D/BleProximity: 📶 RSSI: -41
02-27 18:49:59.029 D/BleProximity: 📶 RSSI: -42
02-27 18:49:59.337 D/BleProximity: 📶 RSSI: -42
02-27 18:49:59.640 D/BleProximity: 📶 RSSI: -41
02-27 18:49:59.947 D/BleProximity: 📶 RSSI: -42
02-27 18:50:00.251 D/BleProximity: 📶 RSSI: -42
02-27 18:50:00.553 D/BleProximity: 📶 RSSI: -41
02-27 18:50:00.856 D/BleProximity: 📶 RSSI: -41
02-27 18:50:01.160 D/BleProximity: 📶 RSSI: -41
02-27 18:50:01.466 D/BleProximity: 📶 RSSI: -42
02-27 18:50:01.768 D/BleProximity: 📶 RSSI: -41
02-27 18:50:02.072 D/BleProximity: 📶 RSSI: -41
02-27 18:50:02.379 D/BleProximity: 📶 RSSI: -42
02-27 18:50:02.681 D/BleProximity: 📶 RSSI: -42
02-27 18:50:02.992 D/BleProximity: 📶 RSSI: -41
02-27 18:50:03.291 D/BleProximity: 📶 RSSI: -41
02-27 18:50:03.593 D/BleProximity: 📶 RSSI: -42
02-27 18:50:03.896 D/BleProximity: 📶 RSSI: -41
02-27 18:50:04.203 D/BleProximity: 📶 RSSI: -41
02-27 18:50:04.508 D/BleProximity: 📶 RSSI: -41
02-27 18:50:04.812 D/BleProximity: 📶 RSSI: -42
02-27 18:50:05.116 D/BleProximity: 📶 RSSI: -41
02-27 18:50:05.419 D/BleProximity: 📶 RSSI: -41
02-27 18:50:05.726 D/BleProximity: 📶 RSSI: -44
02-27 18:50:06.029 D/BleProximity: 📶 RSSI: -44
02-27 18:50:06.328 D/BleProximity: 📶 RSSI: -44
02-27 18:50:06.637 D/BleProximity: 📶 RSSI: -44
02-27 18:50:06.939 D/BleProximity: 📶 RSSI: -45
02-27 18:50:07.244 D/BleProximity: 📶 RSSI: -44
02-27 18:50:07.546 D/BleProximity: 📶 RSSI: -44
02-27 18:50:07.850 D/BleProximity: 📶 RSSI: -45
02-27 18:50:08.156 D/BleProximity: 📶 RSSI: -45
02-27 18:50:08.459 D/BleProximity: 📶 RSSI: -44
02-27 18:50:08.763 D/BleProximity: 📶 RSSI: -44
02-27 18:50:09.065 D/BleProximity: 📶 RSSI: -45
02-27 18:50:09.372 D/BleProximity: 📶 RSSI: -44
02-27 18:50:09.676 D/BleProximity: 📶 RSSI: -44
02-27 18:50:09.978 D/BleProximity: 📶 RSSI: -44
02-27 18:50:10.280 D/BleProximity: 📶 RSSI: -45
02-27 18:50:10.583 D/BleProximity: 📶 RSSI: -44
02-27 18:50:10.886 D/BleProximity: 📶 RSSI: -42
02-27 18:50:11.188 D/BleProximity: 📶 RSSI: -43
02-27 18:50:11.491 D/BleProximity: 📶 RSSI: -42
02-27 18:50:11.795 D/BleProximity: 📶 RSSI: -41
02-27 18:50:12.099 D/BleProximity: 📶 RSSI: -41
02-27 18:50:12.400 D/BleProximity: 📶 RSSI: -43
02-27 18:50:12.703 D/BleProximity: 📶 RSSI: -42
02-27 18:50:13.004 D/BleProximity: 📶 RSSI: -41
02-27 18:50:13.309 D/BleProximity: 📶 RSSI: -43
02-27 18:50:13.611 D/BleProximity: 📶 RSSI: -42
02-27 18:50:13.911 D/BleProximity: 📶 RSSI: -42
02-27 18:50:14.215 D/BleProximity: 📶 RSSI: -44
02-27 18:50:14.518 D/BleProximity: 📶 RSSI: -45
02-27 18:50:14.820 D/BleProximity: 📶 RSSI: -45
02-27 18:50:15.122 D/BleProximity: 📶 RSSI: -45
02-27 18:50:15.424 D/BleProximity: 📶 RSSI: -44
02-27 18:50:15.727 D/BleProximity: 📶 RSSI: -45
02-27 18:50:16.028 D/BleProximity: 📶 RSSI: -44
02-27 18:50:16.335 D/BleProximity: 📶 RSSI: -44
02-27 18:50:16.638 D/BleProximity: 📶 RSSI: -44
02-27 18:50:16.941 D/BleProximity: 📶 RSSI: -44
02-27 18:50:17.243 D/BleProximity: 📶 RSSI: -43
02-27 18:50:17.550 D/BleProximity: 📶 RSSI: -44
02-27 18:50:17.848 D/BleProximity: 📶 RSSI: -45
02-27 18:50:18.152 D/BleProximity: 📶 RSSI: -44
02-27 18:50:18.455 D/BleProximity: 📶 RSSI: -44
02-27 18:50:18.761 D/BleProximity: 📶 RSSI: -44
02-27 18:50:19.062 D/BleProximity: 📶 RSSI: -45
02-27 18:50:19.368 D/BleProximity: 📶 RSSI: -43
02-27 18:50:19.670 D/BleProximity: 📶 RSSI: -41
02-27 18:50:19.975 D/BleProximity: 📶 RSSI: -43
02-27 18:50:20.276 D/BleProximity: 📶 RSSI: -42
02-27 18:50:20.581 D/BleProximity: 📶 RSSI: -41
02-27 18:50:20.884 D/BleProximity: 📶 RSSI: -41
02-27 18:50:21.187 D/BleProximity: 📶 RSSI: -42
02-27 18:50:21.491 D/BleProximity: 📶 RSSI: -41
02-27 18:50:21.795 D/BleProximity: 📶 RSSI: -41
02-27 18:50:22.098 D/BleProximity: 📶 RSSI: -41
02-27 18:50:22.402 D/BleProximity: 📶 RSSI: -42
02-27 18:50:22.703 D/BleProximity: 📶 RSSI: -41
02-27 18:50:23.008 D/BleProximity: 📶 RSSI: -41
02-27 18:50:23.311 D/BleProximity: 📶 RSSI: -42
02-27 18:50:23.617 D/BleProximity: 📶 RSSI: -42
02-27 18:50:23.920 D/BleProximity: 📶 RSSI: -42
02-27 18:50:24.221 D/BleProximity: 📶 RSSI: -43
02-27 18:50:24.525 D/BleProximity: 📶 RSSI: -45
02-27 18:50:24.827 D/BleProximity: 📶 RSSI: -44
02-27 18:50:25.132 D/BleProximity: 📶 RSSI: -44
02-27 18:50:25.434 D/BleProximity: 📶 RSSI: -45
02-27 18:50:25.738 D/BleProximity: 📶 RSSI: -45
02-27 18:50:26.041 D/BleProximity: 📶 RSSI: -44
02-27 18:50:26.343 D/BleProximity: 📶 RSSI: -44
02-27 18:50:26.645 D/BleProximity: 📶 RSSI: -44
02-27 18:50:26.949 D/BleProximity: 📶 RSSI: -44
02-27 18:50:27.252 D/BleProximity: 📶 RSSI: -43
02-27 18:50:27.555 D/BleProximity: 📶 RSSI: -43
02-27 18:50:27.855 D/BleProximity: 📶 RSSI: -45
02-27 18:50:28.163 D/BleProximity: 📶 RSSI: -44
02-27 18:50:28.464 D/BleProximity: 📶 RSSI: -44
02-27 18:50:28.768 D/BleProximity: 📶 RSSI: -45
02-27 18:50:29.071 D/BleProximity: 📶 RSSI: -43
02-27 18:50:29.374 D/BleProximity: 📶 RSSI: -42
02-27 18:50:29.677 D/BleProximity: 📶 RSSI: -42
02-27 18:50:29.980 D/BleProximity: 📶 RSSI: -42
02-27 18:50:30.285 D/BleProximity: 📶 RSSI: -42
02-27 18:50:30.588 D/BleProximity: 📶 RSSI: -42
02-27 18:50:30.890 D/BleProximity: 📶 RSSI: -42
02-27 18:50:31.196 D/BleProximity: 📶 RSSI: -42
02-27 18:50:31.500 D/BleProximity: 📶 RSSI: -42
02-27 18:50:31.801 D/BleProximity: 📶 RSSI: -42
02-27 18:50:32.105 D/BleProximity: 📶 RSSI: -43
02-27 18:50:32.411 D/BleProximity: 📶 RSSI: -42
02-27 18:50:32.717 D/BleProximity: 📶 RSSI: -42
02-27 18:50:33.019 D/BleProximity: 📶 RSSI: -41
02-27 18:50:33.324 D/BleProximity: 📶 RSSI: -42
02-27 18:50:33.627 D/BleProximity: 📶 RSSI: -42
02-27 18:50:33.930 D/BleProximity: 📶 RSSI: -42
02-27 18:50:34.233 D/BleProximity: 📶 RSSI: -42
02-27 18:50:34.535 D/BleProximity: 📶 RSSI: -42
02-27 18:50:34.842 D/BleProximity: 📶 RSSI: -42
02-27 18:50:35.144 D/BleProximity: 📶 RSSI: -42
02-27 18:50:35.447 D/BleProximity: 📶 RSSI: -42
02-27 18:50:35.751 D/BleProximity: 📶 RSSI: -42
02-27 18:50:36.053 D/BleProximity: 📶 RSSI: -42
02-27 18:50:36.355 D/BleProximity: 📶 RSSI: -41
02-27 18:50:36.658 D/BleProximity: 📶 RSSI: -42
02-27 18:50:36.965 D/BleProximity: 📶 RSSI: -42
02-27 18:50:37.270 D/BleProximity: 📶 RSSI: -42
02-27 18:50:37.574 D/BleProximity: 📶 RSSI: -41
02-27 18:50:37.878 D/BleProximity: 📶 RSSI: -42
02-27 18:50:38.180 D/BleProximity: 📶 RSSI: -43
02-27 18:50:38.487 D/BleProximity: 📶 RSSI: -42
02-27 18:50:38.791 D/BleProximity: 📶 RSSI: -43
02-27 18:50:39.092 D/BleProximity: 📶 RSSI: -42
02-27 18:50:39.400 D/BleProximity: 📶 RSSI: -43
02-27 18:50:39.706 D/BleProximity: 📶 RSSI: -42
02-27 18:50:40.013 D/BleProximity: 📶 RSSI: -42
02-27 18:50:40.316 D/BleProximity: 📶 RSSI: -43
02-27 18:50:40.617 D/BleProximity: 📶 RSSI: -42
02-27 18:50:40.923 D/BleProximity: 📶 RSSI: -42
02-27 18:50:41.226 D/BleProximity: 📶 RSSI: -42
02-27 18:50:41.532 D/BleProximity: 📶 RSSI: -43
02-27 18:50:41.836 D/BleProximity: 📶 RSSI: -41
02-27 18:50:42.137 D/BleProximity: 📶 RSSI: -42
02-27 18:50:42.442 D/BleProximity: 📶 RSSI: -42
02-27 18:50:42.745 D/BleProximity: 📶 RSSI: -42
02-27 18:50:43.049 D/BleProximity: 📶 RSSI: -41
02-27 18:50:43.352 D/BleProximity: 📶 RSSI: -42
02-27 18:50:43.656 D/BleProximity: 📶 RSSI: -42
02-27 18:50:43.959 D/BleProximity: 📶 RSSI: -42
02-27 18:50:44.261 D/BleProximity: 📶 RSSI: -42
02-27 18:50:44.564 D/BleProximity: 📶 RSSI: -42
02-27 18:50:44.867 D/BleProximity: 📶 RSSI: -44
02-27 18:50:45.172 D/BleProximity: 📶 RSSI: -43
